0.100	11
0.000	10
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.100	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.050	1
0.050	1
0.050	11
0.200	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	5
0.050	1
0.000	1
0.050	0
0.050	11
0.000	10
0.200	11
0.000	1
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.000	1
0.050	1
0.100	11
0.000	10
0.100	1
0.100	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.050	1
0.000	1
0.100	1
0.050	11
0.000	10
0.100	1
0.100	11
0.000	1
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.050	1
0.050	1
0.050	1
0.050	11
0.000	10
0.100	1
0.100	11
0.200	1
0.050	1
0.050	1
0.100	1
0.050	1
0.000	11
0.000	10
0.050	1
0.100	1
0.000	1
0.050	1
0.000	8
0.000	10
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.000	1
0.050	11
0.000	10
0.150	1
0.000	1
0.050	11
0.150	1
0.100	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.000	1
0.150	11
0.000	10
0.200	11
0.000	1
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.100	1
0.050	1
0.000	11
0.000	1
0.000	1
0.000	11
0.050	1
0.350	1
0.050	1
0.200	1
0.100	1
0.100	8
0.000	10
0.200	1
0.000	11
0.000	1
0.200	8
0.000	1
0.050	1
0.300	1
0.100	1
0.050	1
0.050	0
0.100	2
0.000	8
0.050	0
0.400	7
0.000	10
0.450	11
0.000	0
0.050	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.050	5
0.100	1
0.100	4
0.050	4
0.350	3
0.050	2
0.000	0
2.150	4
0.000	4
0.150	3
0.000	3
0.300	10
0.000	7
0.000	8
0.350	6
0.300	6
0.350	6
0.000	1
0.050	1
0.050	1
0.200	6
0.250	6
0.100	10
0.050	6
0.300	10
0.050	6
0.350	6
0.300	6
0.000	6
0.200	6
0.100	6
0.000	1
0.000	1
0.050	1
0.050	1
0.200	6
0.250	6
0.100	6
0.300	10
0.000	7
0.350	6
0.300	6
0.250	6
0.100	6
0.000	1
0.000	1
0.100	1
0.200	6
0.250	6
0.100	10
0.000	6
0.300	10
0.000	7
0.350	4
0.050	4
0.100	4
0.050	4
0.150	4
0.050	4
0.250	4
0.000	4
0.300	3
0.000	3
0.300	2
0.300	10
0.000	8
0.000	7
0.350	6
0.300	6
0.250	6
0.050	7
0.000	1
0.050	1
0.050	1
0.250	6
0.300	10
0.000	6
0.150	6
0.100	6
0.100	10
0.050	6
0.350	6
0.250	6
0.100	6
0.350	7
0.000	1
0.050	1
0.050	1
0.050	1
0.200	6
0.300	6
0.250	6
0.050	10
0.000	7
0.350	6
0.250	6
0.050	6
0.250	6
0.100	6
0.000	1
0.050	1
0.100	1
0.200	6
0.250	6
0.100	10
0.050	6
0.300	10
0.050	6
0.350	6
0.350	6
0.350	1
0.050	1
0.300	4
0.000	4
0.150	4
0.000	4
0.150	3
0.000	3
0.300	10
0.000	7
0.000	8
0.350	6
0.300	6
0.250	6
0.050	7
0.000	1
0.050	1
0.300	6
0.300	10
0.000	6
0.300	10
0.050	8
0.300	6
0.350	6
0.250	6
0.100	7
0.000	1
0.050	1
0.300	6
0.250	6
0.050	6
0.200	6
0.050	6
0.100	10
0.000	8
0.300	10
0.000	7
0.300	10
0.000	8
0.150	8
0.150	10
0.000	7
0.950	10
0.000	7
0.000	8
0.350	6
0.300	6
0.350	5
0.000	1
0.050	1
0.300	4
0.050	4
0.300	3
0.000	3
0.300	10
0.050	7
0.000	8
0.300	10
0.050	7
0.000	8
0.300	10
0.050	7
0.000	8
0.300	10
0.050	7
0.000	8
0.050	10
0.900	1
1.000	1
0.000	1
0.300	4
0.050	4
0.150	4
0.000	4
0.150	3
0.000	3
0.300	10
0.050	4
0.000	4
0.300	4
0.000	4
0.150	4
0.000	4
0.150	3
0.000	3
0.300	4
0.000	4
0.300	3
0.000	3
0.000	3
0.300	2
0.350	5
0.000	1
0.600	10
0.000	7
0.300	10
0.050	8
0.050	10
0.900	2
0.000	2
0.300	3
0.050	3
8.350	2
0.000	2
0.050	3
0.050	3
1.950	2
0.050	2
0.050	3
1.000	3
1.000	2
0.100	3
0.050	3
0.950	3
0.050	3
1.000	2
0.050	2
0.050	3
0.050	3
1.950	2
0.100	3
0.050	3
0.950	3
1.000	2
0.050	2
0.050	3
1.000	3
1.000	2
0.100	3
0.050	3
1.950	2
0.050	2
0.050	3
0.050	3
0.950	3
1.000	2
0.000	2
0.050	3
0.050	3
0.950	3
1.000	2
0.000	2
0.050	3
0.050	3
1.000	3
1.000	2
0.000	2
0.050	3
0.050	3
1.000	3
1.000	2
0.000	2
0.050	3
2.000	2
0.050	2
0.050	3
0.050	3
0.000	3
0.950	3
1.000	2
0.000	2
0.000	2
0.050	3
0.050	3
1.950	2
0.050	2
0.050	3
0.050	3
1.000	3
1.000	2
0.000	2
0.050	3
0.050	3
0.200	2
0.250	2
0.050	2
0.250	3
0.050	3
0.050	3
0.050	3
0.400	10
0.000	7
0.550	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.450	10
0.000	11
0.000	11
0.500	10
0.000	11
0.000	11
0.050	10
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	11
0.000	11
0.500	10
0.050	11
0.000	11
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	5
0.000	5
0.500	10
0.050	11
0.000	11
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	11
0.000	11
0.500	10
0.000	8
0.550	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.450	10
0.050	11
0.000	11
0.500	10
0.050	11
0.000	11
0.050	10
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	5
0.000	5
0.500	10
0.000	8
0.450	11
0.450	5
0.000	1
0.000	5
0.000	1
0.450	11
0.000	11
0.450	5
0.000	1
0.000	5
0.000	1
0.450	11
0.000	11
0.450	5
0.000	1
0.000	5
0.000	1
0.100	1
0.350	11
0.000	11
0.450	4
0.000	4
0.100	4
0.050	4
0.050	4
0.000	1
0.050	1
0.100	1
0.100	1
0.100	1
0.050	1
0.100	1
0.050	1
0.050	4
0.050	4
0.050	4
0.000	4
0.100	4
0.250	4
0.050	4
0.100	4
0.100	4
0.000	2
0.050	2
0.150	4
0.250	7
0.000	10
0.450	1
0.000	11
0.050	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.050	1
0.100	11
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	1
0.050	1
0.050	1
0.100	11
0.000	10
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.100	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.050	1
0.050	1
0.050	11
0.200	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	5
0.050	1
0.000	1
0.050	0
0.050	11
0.000	10
0.200	11
0.000	1
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.000	1
0.050	1
0.100	11
0.000	10
0.100	1
0.100	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.050	1
0.000	1
0.100	1
0.050	11
0.000	10
0.100	1
0.100	11
0.000	1
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.050	1
0.050	1
0.050	1
0.050	11
0.000	10
0.100	1
0.100	11
0.200	1
0.050	1
0.050	1
0.100	1
0.050	1
0.000	11
0.000	10
0.050	1
0.100	1
0.000	1
0.050	1
0.000	8
0.000	10
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.000	1
0.050	11
0.000	10
0.150	1
0.000	1
0.050	11
0.150	1
0.100	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.000	1
0.150	11
0.000	10
0.200	11
0.000	1
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.100	1
0.050	1
0.000	11
0.000	1
0.000	1
0.000	11
0.050	1
0.350	1
0.050	1
0.200	1
0.100	1
0.100	8
0.000	10
0.200	1
0.000	11
0.000	1
0.200	8
0.000	1
0.050	1
0.300	1
0.100	1
0.050	1
0.050	0
0.100	2
0.000	8
0.050	0
0.400	7
0.000	10
0.450	11
0.000	0
0.050	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.050	5
0.100	1
0.100	4
0.050	4
0.350	3
0.050	2
0.000	0
2.150	4
0.000	4
0.150	3
0.000	3
0.300	10
0.000	7
0.000	8
0.350	6
0.300	6
0.350	6
0.000	1
0.050	1
0.050	1
0.200	6
0.250	6
0.100	10
0.050	6
0.300	10
0.050	6
0.350	6
0.300	6
0.000	6
0.200	6
0.100	6
0.000	1
0.000	1
0.050	1
0.050	1
0.200	6
0.250	6
0.100	6
0.300	10
0.000	7
0.350	6
0.300	6
0.250	6
0.100	6
0.000	1
0.000	1
0.100	1
0.200	6
0.250	6
0.100	10
0.000	6
0.300	10
0.000	7
0.350	4
0.050	4
0.100	4
0.050	4
0.150	4
0.050	4
0.250	4
0.000	4
0.300	3
0.000	3
0.300	2
0.300	10
0.000	8
0.000	7
0.350	6
0.300	6
0.250	6
0.050	7
0.000	1
0.050	1
0.050	1
0.250	6
0.300	10
0.000	6
0.150	6
0.100	6
0.100	10
0.050	6
0.350	6
0.250	6
0.100	6
0.350	7
0.000	1
0.050	1
0.050	1
0.050	1
0.200	6
0.300	6
0.250	6
0.050	10
0.000	7
0.350	6
0.250	6
0.050	6
0.250	6
0.100	6
0.000	1
0.050	1
0.100	1
0.200	6
0.250	6
0.100	10
0.050	6
0.300	10
0.050	6
0.350	6
0.350	6
0.350	1
0.050	1
0.300	4
0.000	4
0.150	4
0.000	4
0.150	3
0.000	3
0.300	10
0.000	7
0.000	8
0.350	6
0.300	6
0.250	6
0.050	7
0.000	1
0.050	1
0.300	6
0.300	10
0.000	6
0.300	10
0.050	8
0.300	6
0.350	6
0.250	6
0.100	7
0.000	1
0.050	1
0.300	6
0.250	6
0.050	6
0.200	6
0.050	6
0.100	10
0.000	8
0.300	10
0.000	7
0.300	10
0.000	8
0.150	8
0.150	10
0.000	7
0.950	10
0.000	7
0.000	8
0.350	6
0.300	6
0.350	5
0.000	1
0.050	1
0.300	4
0.050	4
0.300	3
0.000	3
0.300	10
0.050	7
0.000	8
0.300	10
0.050	7
0.000	8
0.300	10
0.050	7
0.000	8
0.300	10
0.050	7
0.000	8
0.050	10
0.900	1
1.000	1
0.000	1
0.300	4
0.050	4
0.150	4
0.000	4
0.150	3
0.000	3
0.300	10
0.050	4
0.000	4
0.300	4
0.000	4
0.150	4
0.000	4
0.150	3
0.000	3
0.300	4
0.000	4
0.300	3
0.000	3
0.000	3
0.300	2
0.350	5
0.000	1
0.600	10
0.000	7
0.300	10
0.050	8
0.050	10
0.900	2
0.000	2
0.300	3
0.050	3
8.350	2
0.000	2
0.050	3
0.050	3
1.950	2
0.050	2
0.050	3
1.000	3
1.000	2
0.100	3
0.050	3
0.950	3
0.050	3
1.000	2
0.050	2
0.050	3
0.050	3
1.950	2
0.100	3
0.050	3
0.950	3
1.000	2
0.050	2
0.050	3
1.000	3
1.000	2
0.100	3
0.050	3
1.950	2
0.050	2
0.050	3
0.050	3
0.950	3
1.000	2
0.000	2
0.050	3
0.050	3
0.950	3
1.000	2
0.000	2
0.050	3
0.050	3
1.000	3
1.000	2
0.000	2
0.050	3
0.050	3
1.000	3
1.000	2
0.000	2
0.050	3
2.000	2
0.050	2
0.050	3
0.050	3
0.000	3
0.950	3
1.000	2
0.000	2
0.000	2
0.050	3
0.050	3
1.950	2
0.050	2
0.050	3
0.050	3
1.000	3
1.000	2
0.000	2
0.050	3
0.050	3
0.200	2
0.250	2
0.050	2
0.250	3
0.050	3
0.050	3
0.050	3
0.400	10
0.000	7
0.550	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.450	10
0.000	11
0.000	11
0.500	10
0.000	11
0.000	11
0.050	10
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	11
0.000	11
0.500	10
0.050	11
0.000	11
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	5
0.000	5
0.500	10
0.050	11
0.000	11
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	11
0.000	11
0.500	10
0.000	8
0.550	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.450	10
0.050	11
0.000	11
0.500	10
0.050	11
0.000	11
0.050	10
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	5
0.000	5
0.500	10
0.000	8
0.450	11
0.450	5
0.000	1
0.000	5
0.000	1
0.450	11
0.000	11
0.450	5
0.000	1
0.000	5
0.000	1
0.450	11
0.000	11
0.450	5
0.000	1
0.000	5
0.000	1
0.100	1
0.350	11
0.000	11
0.450	4
0.000	4
0.100	4
0.050	4
0.050	4
0.000	1
0.050	1
0.100	1
0.100	1
0.100	1
0.050	1
0.100	1
0.050	1
0.050	4
0.050	4
0.050	4
0.000	4
0.100	4
0.250	4
0.050	4
0.100	4
0.100	4
0.000	2
0.050	2
0.150	4
0.250	7
0.000	10
0.450	1
0.000	11
0.050	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.050	1
0.100	11
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	1
0.050	1
0.050	1
0.100	11
0.000	10
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.100	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.050	1
0.050	1
0.050	11
0.200	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	5
0.050	1
0.000	1
0.050	0
0.050	11
0.000	10
0.200	11
0.000	1
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.000	1
0.050	1
0.100	11
0.000	10
0.100	1
0.100	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.050	1
0.000	1
0.100	1
0.050	11
0.000	10
0.100	1
0.100	11
0.000	1
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.050	1
0.050	1
0.050	1
0.050	11
0.000	10
0.100	1
0.100	11
0.200	1
0.050	1
0.050	1
0.100	1
0.050	1
0.000	11
0.000	10
0.050	1
0.100	1
0.000	1
0.050	1
0.000	8
0.000	10
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.000	1
0.050	11
0.000	10
0.150	1
0.000	1
0.050	11
0.150	1
0.100	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.000	1
0.150	11
0.000	10
0.200	11
0.000	1
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.100	1
0.050	1
0.000	11
0.000	1
0.000	1
0.000	11
0.050	1
0.350	1
0.050	1
0.200	1
0.100	1
0.100	8
0.000	10
0.200	1
0.000	11
0.000	1
0.200	8
0.000	1
0.050	1
0.300	1
0.100	1
0.050	1
0.050	0
0.100	2
0.000	8
0.050	0
0.400	7
0.000	10
0.450	11
0.000	0
0.050	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.050	5
0.100	1
0.100	4
0.050	4
0.350	3
0.050	2
0.000	0
2.150	4
0.000	4
0.150	3
0.000	3
0.300	10
0.000	7
0.000	8
0.350	6
0.300	6
0.350	6
0.000	1
0.050	1
0.050	1
0.200	6
0.250	6
0.100	10
0.050	6
0.300	10
0.050	6
0.350	6
0.300	6
0.000	6
0.200	6
0.100	6
0.000	1
0.000	1
0.050	1
0.050	1
0.200	6
0.250	6
0.100	6
0.300	10
0.000	7
0.350	6
0.300	6
0.250	6
0.100	6
0.000	1
0.000	1
0.100	1
0.200	6
0.250	6
0.100	10
0.000	6
0.300	10
0.000	7
0.350	4
0.050	4
0.100	4
0.050	4
0.150	4
0.050	4
0.250	4
0.000	4
0.300	3
0.000	3
0.300	2
0.300	10
0.000	8
0.000	7
0.350	6
0.300	6
0.250	6
0.050	7
0.000	1
0.050	1
0.050	1
0.250	6
0.300	10
0.000	6
0.150	6
0.100	6
0.100	10
0.050	6
0.350	6
0.250	6
0.100	6
0.350	7
0.000	1
0.050	1
0.050	1
0.050	1
0.200	6
0.300	6
0.250	6
0.050	10
0.000	7
0.350	6
0.250	6
0.050	6
0.250	6
0.100	6
0.000	1
0.050	1
0.100	1
0.200	6
0.250	6
0.100	10
0.050	6
0.300	10
0.050	6
0.350	6
0.350	6
0.350	1
0.050	1
0.300	4
0.000	4
0.150	4
0.000	4
0.150	3
0.000	3
0.300	10
0.000	7
0.000	8
0.350	6
0.300	6
0.250	6
0.050	7
0.000	1
0.050	1
0.300	6
0.300	10
0.000	6
0.300	10
0.050	8
0.300	6
0.350	6
0.250	6
0.100	7
0.000	1
0.050	1
0.300	6
0.250	6
0.050	6
0.200	6
0.050	6
0.100	10
0.000	8
0.300	10
0.000	7
0.300	10
0.000	8
0.150	8
0.150	10
0.000	7
0.950	10
0.000	7
0.000	8
0.350	6
0.300	6
0.350	5
0.000	1
0.050	1
0.300	4
0.050	4
0.300	3
0.000	3
0.300	10
0.050	7
0.000	8
0.300	10
0.050	7
0.000	8
0.300	10
0.050	7
0.000	8
0.300	10
0.050	7
0.000	8
0.050	10
0.900	1
1.000	1
0.000	1
0.300	4
0.050	4
0.150	4
0.000	4
0.150	3
0.000	3
0.300	10
0.050	4
0.000	4
0.300	4
0.000	4
0.150	4
0.000	4
0.150	3
0.000	3
0.300	4
0.000	4
0.300	3
0.000	3
0.000	3
0.300	2
0.350	5
0.000	1
0.600	10
0.000	7
0.300	10
0.050	8
0.050	10
0.900	2
0.000	2
0.300	3
0.050	3
8.350	2
0.000	2
0.050	3
0.050	3
1.950	2
0.050	2
0.050	3
1.000	3
1.000	2
0.100	3
0.050	3
0.950	3
0.050	3
1.000	2
0.050	2
0.050	3
0.050	3
1.950	2
0.100	3
0.050	3
0.950	3
1.000	2
0.050	2
0.050	3
1.000	3
1.000	2
0.100	3
0.050	3
1.950	2
0.050	2
0.050	3
0.050	3
0.950	3
1.000	2
0.000	2
0.050	3
0.050	3
0.950	3
1.000	2
0.000	2
0.050	3
0.050	3
1.000	3
1.000	2
0.000	2
0.050	3
0.050	3
1.000	3
1.000	2
0.000	2
0.050	3
2.000	2
0.050	2
0.050	3
0.050	3
0.000	3
0.950	3
1.000	2
0.000	2
0.000	2
0.050	3
0.050	3
1.950	2
0.050	2
0.050	3
0.050	3
1.000	3
1.000	2
0.000	2
0.050	3
0.050	3
0.200	2
0.250	2
0.050	2
0.250	3
0.050	3
0.050	3
0.050	3
0.400	10
0.000	7
0.550	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.450	10
0.000	11
0.000	11
0.500	10
0.000	11
0.000	11
0.050	10
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	11
0.000	11
0.500	10
0.050	11
0.000	11
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	5
0.000	5
0.500	10
0.050	11
0.000	11
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	11
0.000	11
0.500	10
0.000	8
0.550	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.450	10
0.050	11
0.000	11
0.500	10
0.050	11
0.000	11
0.050	10
0.500	11
0.000	11
0.500	11
0.000	1
0.000	11
0.000	1
0.500	5
0.000	5
0.500	10
0.000	8
0.450	11
0.450	5
0.000	1
0.000	5
0.000	1
0.450	11
0.000	11
0.450	5
0.000	1
0.000	5
0.000	1
0.450	11
0.000	11
0.450	5
0.000	1
0.000	5
0.000	1
0.100	1
0.350	11
0.000	11
0.450	4
0.000	4
0.100	4
0.050	4
0.050	4
0.000	1
0.050	1
0.100	1
0.100	1
0.100	1
0.050	1
0.100	1
0.050	1
0.050	4
0.050	4
0.050	4
0.000	4
0.100	4
0.250	4
0.050	4
0.100	4
0.100	4
0.000	2
0.050	2
0.150	4
0.250	7
0.000	10
0.450	1
0.000	11
0.050	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.050	1
0.100	11
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	1
0.050	1
0.050	1
0.100	11
0.000	10
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.100	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.050	1
0.050	1
0.050	11
0.200	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	5
0.050	1
0.000	1
0.050	0
0.050	11
0.000	10
0.200	11
0.000	1
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.000	1
0.050	1
0.000	1
0.050	1
0.100	11
0.000	10
0.100	1
0.100	11
0.200	1
0.000	11
0.100	1
0.050	1
0.050	1
0.050	1
0.000	11
0.050	1
0.000	1
0.100	1
0.050	11
0.000	10
0.100	1
0.100	11
0.000	1
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
0.050	1
0.000	11
0.000	10
0.050	1
0.050	1
0.050	1
0.050	1
0.050	11
0.000	10
0.100	1
0.100	11
0.200	1
0.050	1
0.050	1
0.100	1
0.050	1
0.000	11
0.000	10
0.050	1
0.100	1
0.000	1
0.050	1
0.000	8
0.000	10
0.200	11
0.200	1
0.000	11
0.050	1
0.050	1
0.050	1
0.050	1
